timestamp,store,url,price,threshold
2025-04-20 22:50:23.976431,JD,https://www.jdsports.es/,70.0,100.0
2025-04-20 22:50:24.102434,JD,https://www.jdsports.es/,70.0,100.0
2025-04-20 22:50:24.190070,JD,https://www.jdsports.es/,70.0,100.0
2025-04-20 22:50:24.240966,JD,https://www.jdsports.es/,80.0,100.0
2025-04-20 22:50:24.301618,JD,https://www.jdsports.es/,60.0,100.0
2025-04-21 18:08:21.699118,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:08:21.717738,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:21.731791,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:21.758635,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:08:21.787034,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:08:21.813730,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:21.894297,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:08:21.933966,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:21.946164,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:21.994050,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:22.018537,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:22.113334,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:22.142767,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:08:22.168205,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:08:22.191729,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:08:29.638458,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:08:29.728172,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:08:29.876393,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:08:29.999259,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:08:30.114818,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:08:30.150507,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:08:30.222988,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:08:30.274272,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:10:18.129427,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:10:18.142406,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.156417,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.185008,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:10:18.222030,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:10:18.247809,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.328307,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:10:18.368552,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.380867,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.434890,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.460275,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.552092,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.579093,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:10:18.607577,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:10:18.632130,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:10:23.277556,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:10:23.361660,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:10:23.512253,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:10:23.609883,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:10:23.743959,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:10:23.778502,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:10:23.850038,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:10:23.897910,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:11:31.547495,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:11:31.560407,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.572474,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.597629,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:11:31.623473,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:11:31.648885,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.723242,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:11:31.761039,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.773008,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.821130,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.845268,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.934464,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.960292,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:11:31.985313,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:11:32.009731,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:11:36.216732,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:11:36.302485,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:11:36.458498,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:11:36.554322,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:11:36.689843,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:11:36.729341,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:11:36.801205,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:11:36.849745,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:12:17.055787,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:12:17.067270,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.078687,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.103206,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:12:17.127691,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:12:17.151363,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.223690,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:12:17.259653,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.271830,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.322007,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.346137,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.434038,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.458835,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:12:17.483742,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:12:17.508729,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:12:21.648060,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:12:21.731870,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:12:21.881535,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:12:21.977709,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:12:22.110544,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:12:22.146866,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:12:22.216319,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:12:22.265704,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:13:39.127747,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:13:39.141679,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.153816,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.182005,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:13:39.211513,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:13:39.246328,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.322750,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:13:39.358350,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.370766,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.419544,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.444659,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.534013,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.557635,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:13:39.581628,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:13:39.605618,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:13:43.882023,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:13:43.967552,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:13:44.114778,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:13:44.210574,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:13:44.350087,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:13:44.386211,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:13:44.457713,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:13:44.505722,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:15:32.794790,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:15:32.811566,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:32.825530,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:32.853583,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:15:32.882252,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:15:32.914090,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:32.991686,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:15:33.029427,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:33.041442,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:33.089150,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:33.112978,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:33.201025,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:33.225157,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:15:33.253461,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:15:33.285630,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:15:37.709807,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:15:37.800204,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:15:37.946770,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:15:38.038925,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:15:38.171902,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:15:38.209768,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:15:38.281019,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:15:38.327392,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:24:46.018100,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:24:46.060472,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.075497,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.099835,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:24:46.123812,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:24:46.148634,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.234686,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:24:46.270661,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.282387,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.329747,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.353207,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.437691,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.460699,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:24:46.484491,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:24:46.512645,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:24:50.952355,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:24:51.033819,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:24:51.185213,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:24:51.282663,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:24:51.413094,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:24:51.448015,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:24:51.518780,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:24:51.567092,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:27:25.306848,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:27:25.319043,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.333448,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.361210,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:27:25.390114,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:27:25.416859,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.495601,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:27:25.532958,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.545339,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.594821,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.620734,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.707693,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.736147,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:27:25.761045,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:27:25.786836,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:27:30.516476,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:27:30.648034,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:27:30.811413,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:27:30.955837,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:27:31.053466,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:27:31.088451,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:27:31.161374,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:27:31.209600,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:28:56.165079,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:28:56.177292,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.190112,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.214103,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:28:56.238013,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:28:56.261967,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.333429,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:28:56.369051,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.380623,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.429994,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.453756,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.538845,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.564212,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:28:56.589012,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:28:56.612589,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:29:01.725807,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:29:01.811692,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:29:01.959052,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:29:02.054981,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:29:02.191988,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:29:02.227032,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:29:02.297528,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:29:02.344235,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:31:53.216092,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:31:53.232017,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.244981,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.274223,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:31:53.303666,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:31:53.331586,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.413709,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:31:53.450677,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.462898,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.511731,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.537660,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.623413,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.651632,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:31:53.675380,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:31:53.700275,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:31:58.008333,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:31:58.096295,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:31:58.252015,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:31:58.348382,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:31:58.484264,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:31:58.520791,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:31:58.594228,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:31:58.643189,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 18:33:01.601933,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:33:01.615784,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:01.631596,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:01.661492,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 18:33:01.689849,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 18:33:01.718189,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:01.806152,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:33:01.858897,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:01.874979,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:01.947893,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:01.973604,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:02.075012,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:02.099658,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 18:33:02.131598,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 18:33:02.166587,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 18:33:09.692223,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:33:09.782151,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:33:09.950083,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:33:10.098782,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:33:10.198631,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 18:33:10.235027,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:33:10.309978,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 18:33:10.357955,JD,https://www.jdsports.es/,80.0,100.0
2025-04-21 21:00:15.697004,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 21:00:15.732936,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:15.746301,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:15.773155,FootLocker,https://www.footlocker.es/,39.99,100.0
2025-04-21 21:00:15.791432,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 21:00:15.837078,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:15.902366,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 21:00:15.941902,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:15.966641,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:16.016451,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:16.044232,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:16.135537,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:16.160227,FootLocker,https://www.footlocker.es/,99.99,100.0
2025-04-21 21:00:16.183898,FootLocker,https://www.footlocker.es/,79.99,100.0
2025-04-21 21:00:16.208623,FootLocker,https://www.footlocker.es/,94.99,100.0
2025-04-21 21:00:16.284462,FootLocker,https://www.footlocker.es/,69.99,100.0
2025-04-21 21:00:21.494422,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 21:00:21.584300,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 21:00:21.734443,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 21:00:21.835372,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 21:00:21.940559,JD,https://www.jdsports.es/,40.0,100.0
2025-04-21 21:00:21.978414,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 21:00:22.079187,JD,https://www.jdsports.es/,70.0,100.0
2025-04-21 21:00:22.128264,JD,https://www.jdsports.es/,80.0,100.0
